measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.059411285358266,0.099003626328103,0.0200663324231472
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,1473.33546188636,2430.89800878501,507.33217206165
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,72468.83329559394,119517.75243633124,24560.77896096348
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0586555270382153,0.0970113582666886,0.0196382402216366
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,1466.57244075462,2418.71483136894,497.04348627624995
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,9007.45547068894,14611.253427258092,3337.8964802081414
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0761190914666486,0.1227725268355011,0.0280105859222006
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,2070.79119044097,3359.0901422632496,767.37394354171
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,9242.41551520697,15037.21607146008,3415.9452885957207
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0772293472522607,0.1246337305112662,0.0285653516136848
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,2116.24049989572,3443.07887951454,782.15070002642
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,9526.43486012918,15546.44410507176,3506.6749575464773
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0785259983999027,0.1265596398594687,0.0290864976422903
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,2173.10323624261,3546.3453529916,799.9179977169099
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,9787.845780958534,15942.976074645754,3610.8905270735
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0796632096575557,0.1285418014649946,0.0295519238717549
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,2225.13384455,3624.4191459942504,820.88693473155
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,9736.7656686151,15911.57541791895,3589.2934199172114
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0776632239761342,0.125382069104324,0.0286863927875934
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,2206.88645328047,3606.43784961813,813.5312376672
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,10428.345337319262,17005.93693966609,3842.29274953159
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0795663858763177,0.1288046368844738,0.0294800395377123
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,2358.18514254734,3845.59069814298,868.86628531923
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,121156.17474923108,196618.7868819461,44896.96036758532
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0688012213203023,0.1112405710245069,0.0252407659768908
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,1376.77921832116,2234.3117077679003,510.194400969
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,123313.92184952124,200134.13884579277,45554.20275969372
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0691403021956898,0.1115788826563568,0.0253736968925677
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,1375.8105463817901,2232.89191346199,508.24717638354997
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,125701.9114838664,204428.52194125296,46185.51376388816
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0694088956795659,0.1121372392542071,0.0252770945132348
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,1377.58203235537,2240.35621577147,506.15247743786
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,129354.85641063722,209928.13940162092,47659.45242363938
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.070248392182932,0.1132081188030221,0.0256362423379728
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,1393.3566181743602,2261.25845208101,513.36776442498
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,130122.94285555014,211763.63579134757,47739.19432243955
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0682885885998148,0.1105400536694457,0.0248765094171682
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,1378.50248506797,2243.39145564406,505.74169753968
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,132750.35387209593,215789.6276194868,48726.281474832416
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0674950544709132,0.1089808971867554,0.0243073146838226
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,1383.6902002713,2249.22935681936,507.88624064494996
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,270877.5529507997,431285.8306187073,106205.08697958126
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.07834339885846,0.1265834743115022,0.0305788995784581
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,2580.4939439384602,4108.61092731515,1011.7545022863
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,276113.3271832263,439390.3607868634,108264.50984312198
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0796649388292153,0.1287451634518974,0.031021226023219
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,2644.9898451734,4209.07985211853,1037.10506134935
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,279466.754291748,444518.7385389139,108835.77271513527
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0806958299076855,0.130360091617045,0.0311998935516121
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,2692.66294943928,4282.93927350542,1048.6329706956901
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,284277.3973588373,453951.1757228086,111093.936707721
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0816548254455096,0.1326319815091836,0.0316302406071558
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,2755.51981576293,4400.17909167126,1076.84095483267
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,290063.33234767674,463315.1390172288,113592.52292899964
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0804138463532531,0.1304963040458161,0.0313851727724872
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,2829.7956702375,4520.00314460615,1108.18429531984
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,293840.3030359394,468090.6048770394,114323.01582286252
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0771963516533553,0.1247545260450213,0.0298810030318265
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,2887.8908405314996,4600.43961429592,1123.5776265055101
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,1294133.5613475824,2132288.2362575387,532404.8688902194
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.070435279201402,0.1139511847539748,0.0284091781700429
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,2132.27963116804,3513.2654849139203,877.2170750963201
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,1317895.756315647,2175618.328672233,541836.3802202728
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0712746460736594,0.1154867139965893,0.0287810328433624
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,2175.20365722217,3590.8856391476,894.30781624648
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,1332646.427196744,2202391.2744583734,544481.6568598344
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0720479670341918,0.1169177684000806,0.029007538170386
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,2204.45315821178,3643.17819154071,900.6772415830301
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,1344234.5303812255,2221050.6463321457,548639.2227209996
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0731681419600046,0.1189174524835781,0.0292869780053056
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,2229.4129518451,3683.6124691965197,909.9181440291799
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,1361525.9666013403,2254900.8235519542,554239.4384548345
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0680878246444079,0.111352012177096,0.0271549309694197
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,2266.44294867649,3753.58545989491,922.60603027645
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,1382614.577028985,2280821.4201647434,558749.1178227521
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0705188482748973,0.1153840575695641,0.0278518530376677
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,2311.6218072153897,3813.3523404232697,934.18416598566
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,269515.4644187263,451016.0170996308,90903.12230077578
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0563413578152418,0.0936699075447223,0.0190001520855622
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,1587.06628388353,2655.8487683593203,535.2912895534699
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,271757.74271685974,454989.28822713695,91331.04203744224
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0565365544442244,0.0938956379789601,0.0190419581289427
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,1595.01363222847,2670.4450441227,536.04455070532
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,275952.9439037105,463359.2683601559,92687.10545953012
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0568881228958292,0.0942911446861095,0.0191970570259103
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,1614.81916931094,2711.48195863046,542.38564201083
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,279287.7255654488,469637.0079212848,93852.15637210404
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0572850156258053,0.0951891883919539,0.0193718989924504
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,1629.81737378485,2740.62368237903,547.68563392014
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,281631.9994102836,476071.1767860375,94454.12365683548
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.054470329235573,0.0903540682137337,0.0183242277486073
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,1639.6721266739098,2771.70435363678,549.91547172842
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,287332.4175414566,479122.9054842096,95970.11955752363
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0553466487658259,0.0916217530489589,0.0185106497859202
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,1669.50243351159,2783.8726430568,557.6201582704
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,9218.718632339258,14979.513292124146,3468.2304830342173
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.062726331261912,0.1020334365900949,0.0237686024859213
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,1598.5226401929901,2597.44245285163,601.38997290677
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,9450.149838487088,15287.619711808178,3569.556910495753
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0636049467463838,0.1036513723743601,0.0239460714621674
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,1599.48907452576,2587.5124863053497,604.16685204114
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,9798.83239318185,15724.270671272125,3701.3929690635214
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0641910532356004,0.1042671157528063,0.0240659526938283
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,1620.5982774489198,2600.58800288649,612.16181981025
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,9944.132279539148,16068.85815485719,3748.276751710588
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0647888466396258,0.105840334409239,0.023889384668403
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,1608.61152474179,2599.37716944191,606.3395991955499
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,9933.79623266032,16141.421315315703,3744.036614176316
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0610171026185794,0.0993659074930385,0.0228835501018272
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,1573.3738861044799,2556.5745649814503,593.00284598111
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,10225.757969633276,16618.975017236822,3825.275359788332
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.06226824747766,0.1014831466378528,0.0231395061658807
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,1587.19417949511,2579.51933684177,593.74129566258
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,171599.5180222665,281773.5445325107,64852.64049419951
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0618913812285042,0.1002098087128833,0.0231615229990418
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,1722.7465331165301,2828.82144753083,651.07794510435
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,174463.2257360977,284406.60075274785,66371.20916945614
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0623970347816799,0.1009433275859023,0.0233611872503354
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,1735.7247417885899,2829.5451466732397,660.32339716171
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,174758.04394517298,286050.43878604705,65969.810380629
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.062294953424633,0.1010313740770784,0.0232628778679607
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,1723.733726571,2821.47120501438,650.69615407379
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,173994.4535467068,285672.536547033,65371.21916850163
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0623614704167433,0.1010959339230294,0.0231178188385937
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,1702.03114067971,2794.4773142409,639.46780176599
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,174766.80960311208,284988.06636464375,65504.572673333976
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.0597821956260567,0.0976841970982464,0.022347083179086
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,1696.7609590906397,2766.86761011657,635.96515726547
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,174927.290047566,287293.70197755424,66176.50316819834
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0614476680627414,0.1007079585385305,0.0225881137617068
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,1686.2878205295199,2769.4928014254097,637.93723247769
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,66885.06036842494,111424.92634574648,22485.435137422584
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0495735304820713,0.0818754834971483,0.0161119188603707
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,1281.87395137285,2135.49497943908,430.94068285467995
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,67487.88690766161,112765.38011053184,22618.024198487157
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0499555076784383,0.0825222304247871,0.0162007292717798
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,1281.96131255122,2142.02668539062,429.63905550162
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,68669.18929620025,114748.1647137406,23057.007883048303
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0503026839983272,0.0829361584323147,0.0163514637179946
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,1293.89802744961,2162.14033540058,434.45127756033
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,69912.05781636077,116062.87883824654,23370.120077321037
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2019,0.0509767736537127,0.0841373091925343,0.0165918382096824
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2019,1307.6511158584299,2170.86662534281,437.12006986156996
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2020,70364.78814952739,116851.21675845233,23376.61447446322
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2020,0.050893814758197,0.0838635073763281,0.0164358688592584
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2020,1307.10920675466,2170.64962834659,434.24827681415
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2021,72196.11327246774,119595.79210756348,24265.227041596467
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2021,0.0511088203996526,0.0845623813431187,0.0166923816925058
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2021,1332.50605445712,2207.35036621004,447.85737735876
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2016,135955.41177363115,223047.2683792574,50269.55663920521
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2016,0.0599868476199171,0.0962823705216292,0.0217346674257893
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2016,1595.29621551159,2617.22912301636,589.86128184066
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2017,138015.2700173176,226887.99890453712,50812.13498162724
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2017,0.0605290971392558,0.0970856693590067,0.0218438293736245
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2017,1602.8684593788998,2635.01000440056,590.1170827368101
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2018,141190.40519523315,231116.6657742496,51869.58879549098
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2018,0.0615069031802529,0.0985791463377398,0.0222046942002986
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2018,1623.7820695949201,2657.99292345581,596.53422006202
2,DALYs (Disability-Adjusted Life Years),94,Switzerland,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2019,142334.93572078325,232645.8946931723,52037.69928293675
